ID	GSE	SUBSET	GSM	GPL	SOFT_NUMSPACE	AVAIL	FILE	PATHWAY	CELLS	EFFECT	TREATMENT	TIME	COMMENT
ARR02064	GSE3834	GSE3834b	GSM87446	GPL96	linear	raw	NA	Estrogen	MCF-7 cells	control	treated with 10 nM estradiol	2 h	2 replicates each, different cell lines, part of time series
ARR02065	GSE3834	GSE3834b	GSM87447	GPL96	linear	raw	NA	Estrogen	MCF-7 cells	control	treated with 10 nM estradiol	2 h	2 replicates each, different cell lines, part of time series
ARR02066	GSE3834	GSE3834b	GSM87449	GPL96	linear	raw	NA	Estrogen	MCF-7 cells	activating	treated with 10 nM estradiol	2 h	2 replicates each, different cell lines, part of time series
ARR02067	GSE3834	GSE3834b	GSM87450	GPL96	linear	raw	NA	Estrogen	MCF-7 cells	activating	treated with 10 nM estradiol	2 h	2 replicates each, different cell lines, part of time series
ARR02068	GSE21618	GSE21618c	GSM539669	GPL10371	log	raw	NA	Estrogen	MCF-7 breast cancer cells	control	treated with estradiol	3 h	3 replicates each, different treatments, part of time series
ARR02069	GSE21618	GSE21618c	GSM539670	GPL10371	log	raw	NA	Estrogen	MCF-7 breast cancer cells	control	treated with estradiol	3 h	3 replicates each, different treatments, part of time series
ARR02070	GSE21618	GSE21618c	GSM539729	GPL10371	log	raw	NA	Estrogen	MCF-7 breast cancer cells	control	treated with estradiol	3 h	3 replicates each, different treatments, part of time series
ARR02071	GSE21618	GSE21618c	GSM539675	GPL10371	log	raw	NA	Estrogen	MCF-7 breast cancer cells	activating	treated with estradiol	3 h	3 replicates each, different treatments, part of time series
ARR02072	GSE21618	GSE21618c	GSM539676	GPL10371	log	raw	NA	Estrogen	MCF-7 breast cancer cells	activating	treated with estradiol	3 h	3 replicates each, different treatments, part of time series
ARR02073	GSE21618	GSE21618c	GSM539732	GPL10371	log	raw	NA	Estrogen	MCF-7 breast cancer cells	activating	treated with estradiol	3 h	3 replicates each, different treatments, part of time series
ARR02074	GSE20081	GSE20081	GSM503884	GPL570	log	raw	CELS/GSE20081/GSM503884.CEL	Estrogen	MCF-7 breast cancer cells	control	treated with estradiol	6 h	3 replicates each, contain control siRNA
ARR02075	GSE20081	GSE20081	GSM503885	GPL570	log	raw	CELS/GSE20081/GSM503885.CEL	Estrogen	MCF-7 breast cancer cells	control	treated with estradiol	6 h	3 replicates each, contain control siRNA
ARR02076	GSE20081	GSE20081	GSM503886	GPL570	log	raw	CELS/GSE20081/GSM503886.CEL	Estrogen	MCF-7 breast cancer cells	control	treated with estradiol	6 h	3 replicates each, contain control siRNA
ARR02077	GSE20081	GSE20081	GSM503887	GPL570	log	raw	CELS/GSE20081/GSM503887.CEL	Estrogen	MCF-7 breast cancer cells	activating	treated with estradiol	6 h	3 replicates each, contain control siRNA
ARR02078	GSE20081	GSE20081	GSM503888	GPL570	log	raw	CELS/GSE20081/GSM503888.CEL	Estrogen	MCF-7 breast cancer cells	activating	treated with estradiol	6 h	3 replicates each, contain control siRNA
ARR02079	GSE20081	GSE20081	GSM503889	GPL570	log	raw	CELS/GSE20081/GSM503889.CEL	Estrogen	MCF-7 breast cancer cells	activating	treated with estradiol	6 h	3 replicates each, contain control siRNA
ARR02080	GSE21618	GSE21618g	GSM539717	GPL10371	log	raw	NA	Estrogen	MCF-7 breast cancer cells	control	treated with tamoxifen	3 h	1 replicate each, different treatments, part of time series
ARR02081	GSE21618	GSE21618g	GSM539720	GPL10371	log	raw	NA	Estrogen	MCF-7 breast cancer cells	unknown	treated with tamoxifen	3 h	1 replicate each, different treatments, part of time series
ARR02082	GSE21618	GSE21618d	GSM539669	GPL10371	log	raw	NA	Estrogen	MCF-7 breast cancer cells	control	treated with estradiol	6 h	3 replicates each, different treatments, part of time series
ARR02083	GSE21618	GSE21618d	GSM539670	GPL10371	log	raw	NA	Estrogen	MCF-7 breast cancer cells	control	treated with estradiol	6 h	3 replicates each, different treatments, part of time series
ARR02084	GSE21618	GSE21618d	GSM539729	GPL10371	log	raw	NA	Estrogen	MCF-7 breast cancer cells	control	treated with estradiol	6 h	3 replicates each, different treatments, part of time series
ARR02085	GSE21618	GSE21618d	GSM539677	GPL10371	log	raw	NA	Estrogen	MCF-7 breast cancer cells	activating	treated with estradiol	6 h	3 replicates each, different treatments, part of time series
ARR02086	GSE21618	GSE21618d	GSM539678	GPL10371	log	raw	NA	Estrogen	MCF-7 breast cancer cells	activating	treated with estradiol	6 h	3 replicates each, different treatments, part of time series
ARR02087	GSE21618	GSE21618d	GSM539733	GPL10371	log	raw	NA	Estrogen	MCF-7 breast cancer cells	activating	treated with estradiol	6 h	3 replicates each, different treatments, part of time series
ARR02088	GSE15717	GSE15717	GSM393484	GPL96	log	raw	CELS/GSE15717/GSM393484.CEL	Estrogen	MCF-7 cells	control	treated with estradiol	4 h	3 replicates each
ARR02089	GSE15717	GSE15717	GSM393485	GPL96	log	raw	CELS/GSE15717/GSM393485.CEL	Estrogen	MCF-7 cells	control	treated with estradiol	4 h	3 replicates each
ARR02090	GSE15717	GSE15717	GSM393486	GPL96	log	raw	CELS/GSE15717/GSM393486.CEL	Estrogen	MCF-7 cells	control	treated with estradiol	4 h	3 replicates each
ARR02091	GSE15717	GSE15717	GSM393487	GPL96	log	raw	CELS/GSE15717/GSM393487.CEL	Estrogen	MCF-7 cells	activating	treated with estradiol	4 h	3 replicates each
ARR02092	GSE15717	GSE15717	GSM393488	GPL96	log	raw	CELS/GSE15717/GSM393488.CEL	Estrogen	MCF-7 cells	activating	treated with estradiol	4 h	3 replicates each
ARR02093	GSE15717	GSE15717	GSM393489	GPL96	log	raw	CELS/GSE15717/GSM393489.CEL	Estrogen	MCF-7 cells	activating	treated with estradiol	4 h	3 replicates each
ARR02094	GSE35287	GSE35287b	GSM865143	GPL6244	log	normalized	CELS/GSE35287/GSM865143.CEL	Estrogen	endometrial fibroblasts	control	treated with E2	6 h	1 replicate each, 4 donors
ARR02095	GSE35287	GSE35287b	GSM865154	GPL6244	log	normalized	CELS/GSE35287/GSM865154.CEL	Estrogen	endometrial fibroblasts	activating	treated with E2	6 h	1 replicate each, 4 donors
ARR02096	GSE3013	GSE3013a	GSM64885	GPL91	log	raw	NA	Estrogen	endometrial epithelial cells	control	treated with estradiol	3 h	2 replicates each on different platforms, different treatments, different tumor stages
ARR02097	GSE3013	GSE3013a	GSM65278	GPL91	log	raw	NA	Estrogen	endometrial epithelial cells	activating	treated with estradiol	3 h	2 replicates each on different platforms, different treatments, different tumor stages
ARR02098	GSE3834	GSE3834a	GSM87446	GPL96	linear	raw	NA	Estrogen	MCF-7 cells	control	treated with 10 nM estradiol	1 h	2 replicates each, different cell lines, part of time series
ARR02099	GSE3834	GSE3834a	GSM87447	GPL96	linear	raw	NA	Estrogen	MCF-7 cells	control	treated with 10 nM estradiol	1 h	2 replicates each, different cell lines, part of time series
ARR02100	GSE3834	GSE3834a	GSM87448	GPL96	linear	raw	NA	Estrogen	MCF-7 cells	activating	treated with 10 nM estradiol	1 h	2 replicates each, different cell lines, part of time series
ARR02101	GSE21618	GSE21618a	GSM539669	GPL10371	log	raw	NA	Estrogen	MCF-7 breast cancer cells	control	treated with estradiol	1 h	3 replicates each, different treatments, part of time series
ARR02102	GSE21618	GSE21618a	GSM539670	GPL10371	log	raw	NA	Estrogen	MCF-7 breast cancer cells	control	treated with estradiol	1 h	3 replicates each, different treatments, part of time series
ARR02103	GSE21618	GSE21618a	GSM539729	GPL10371	log	raw	NA	Estrogen	MCF-7 breast cancer cells	control	treated with estradiol	1 h	3 replicates each, different treatments, part of time series
ARR02104	GSE21618	GSE21618a	GSM539671	GPL10371	log	raw	NA	Estrogen	MCF-7 breast cancer cells	activating	treated with estradiol	1 h	3 replicates each, different treatments, part of time series
ARR02105	GSE21618	GSE21618a	GSM539672	GPL10371	log	raw	NA	Estrogen	MCF-7 breast cancer cells	activating	treated with estradiol	1 h	3 replicates each, different treatments, part of time series
ARR02106	GSE21618	GSE21618a	GSM539730	GPL10371	log	raw	NA	Estrogen	MCF-7 breast cancer cells	activating	treated with estradiol	1 h	3 replicates each, different treatments, part of time series
ARR02107	GSE5258	GSE5258Est	GSM119000	GPL96	log	raw	CELS/GSE5258/GSM119000.CEL	Estrogen	MCF-7 cells	control	treated with 10 nM estradiol	6 h	1-2 replicates each
ARR02108	GSE5258	GSE5258Est	GSM118794	GPL96	log	raw	CELS/GSE5258/GSM118794.CEL	Estrogen	MCF-7 cells	control	treated with 10 nM estradiol	6 h	1-2 replicates each
ARR02109	GSE5258	GSE5258Est	GSM118730	GPL96	log	raw	CELS/GSE5258/GSM118730.CEL	Estrogen	MCF-7 cells	activating	treated with 10 nM estradiol	6 h	1-2 replicates each
ARR02110	GSE3013	GSE3013c	GSM65277	GPL8300	log	raw	NA	Estrogen	endometrial epithelial cells	control	treated with tamoxifen	3 h	2 replicates each on different platforms, different treatments, different tumor stages
ARR02111	GSE3013	GSE3013c	GSM65281	GPL8300	log	raw	NA	Estrogen	endometrial epithelial cells	unknown	treated with tamoxifen	3 h	2 replicates each on different platforms, different treatments, different tumor stages
ARR02112	GSE25314	GSE25314a	GSM622757	GPL6947	linear	raw	NA	Estrogen	MCF-7 breast cancer cells	control	treated with 100nM estrogen	6 h	4 replicates each, different treatments
ARR02113	GSE25314	GSE25314a	GSM622761	GPL6947	linear	raw	NA	Estrogen	MCF-7 breast cancer cells	control	treated with 100nM estrogen	6 h	4 replicates each, different treatments
ARR02114	GSE25314	GSE25314a	GSM622765	GPL6947	linear	raw	NA	Estrogen	MCF-7 breast cancer cells	control	treated with 100nM estrogen	6 h	4 replicates each, different treatments
ARR02115	GSE25314	GSE25314a	GSM622769	GPL6947	linear	raw	NA	Estrogen	MCF-7 breast cancer cells	control	treated with 100nM estrogen	6 h	4 replicates each, different treatments
ARR02116	GSE25314	GSE25314a	GSM622758	GPL6947	linear	raw	NA	Estrogen	MCF-7 breast cancer cells	activating	treated with 100nM estrogen	6 h	4 replicates each, different treatments
ARR02117	GSE25314	GSE25314a	GSM622762	GPL6947	linear	raw	NA	Estrogen	MCF-7 breast cancer cells	activating	treated with 100nM estrogen	6 h	4 replicates each, different treatments
ARR02118	GSE25314	GSE25314a	GSM622766	GPL6947	linear	raw	NA	Estrogen	MCF-7 breast cancer cells	activating	treated with 100nM estrogen	6 h	4 replicates each, different treatments
ARR02119	GSE25314	GSE25314a	GSM622770	GPL6947	linear	raw	NA	Estrogen	MCF-7 breast cancer cells	activating	treated with 100nM estrogen	6 h	4 replicates each, different treatments
ARR02120	GSE24592	GSE24592	GSM606107	GPL571	log	raw	CELS/GSE24592/GSM606107.CEL	Estrogen	MCF-7 breast cancer cells	control	treated with 10nM estradiol	4 h	2-3 replicates each, contain control siRNA
ARR02121	GSE24592	GSE24592	GSM606108	GPL571	log	raw	CELS/GSE24592/GSM606108.CEL	Estrogen	MCF-7 breast cancer cells	control	treated with 10nM estradiol	4 h	2-3 replicates each, contain control siRNA
ARR02122	GSE24592	GSE24592	GSM606109	GPL571	log	raw	CELS/GSE24592/GSM606109.CEL	Estrogen	MCF-7 breast cancer cells	control	treated with 10nM estradiol	4 h	2-3 replicates each, contain control siRNA
ARR02123	GSE24592	GSE24592	GSM606110	GPL571	log	raw	CELS/GSE24592/GSM606110.CEL	Estrogen	MCF-7 breast cancer cells	activating	treated with 10nM estradiol	4 h	2-3 replicates each, contain control siRNA
ARR02124	GSE24592	GSE24592	GSM606111	GPL571	log	raw	CELS/GSE24592/GSM606111.CEL	Estrogen	MCF-7 breast cancer cells	activating	treated with 10nM estradiol	4 h	2-3 replicates each, contain control siRNA
ARR02125	GSE24592	GSE24592	GSM606112	GPL571	log	raw	CELS/GSE24592/GSM606112.CEL	Estrogen	MCF-7 breast cancer cells	activating	treated with 10nM estradiol	4 h	2-3 replicates each, contain control siRNA
ARR02126	GSE3013	GSE3013k	GSM65289	GPL8300	log	raw	NA	Estrogen	endometrial epithelial cells	control	treated with tamoxifen	3 h	2 replicates each on different platforms, different treatments, different tumor stages
ARR02127	GSE3013	GSE3013k	GSM65293	GPL8300	log	raw	NA	Estrogen	endometrial epithelial cells	unknown	treated with tamoxifen	3 h	2 replicates each on different platforms, different treatments, different tumor stages
ARR02128	GSE3834	GSE3834d	GSM87495	GPL570	linear	raw	NA	Estrogen	T47-D cells	control	treated with 10 nM estradiol	1 h	2 replicates each, different cell lines, part of time series
ARR02129	GSE3834	GSE3834d	GSM87496	GPL570	linear	raw	NA	Estrogen	T47-D cells	control	treated with 10 nM estradiol	1 h	2 replicates each, different cell lines, part of time series
ARR02130	GSE3834	GSE3834d	GSM87497	GPL570	linear	raw	NA	Estrogen	T47-D cells	activating	treated with 10 nM estradiol	1 h	2 replicates each, different cell lines, part of time series
ARR02131	GSE3834	GSE3834d	GSM87498	GPL570	linear	raw	NA	Estrogen	T47-D cells	activating	treated with 10 nM estradiol	1 h	2 replicates each, different cell lines, part of time series
ARR02132	GSE22593	GSE22593b	GSM560575	GPL96	linear	raw	CELS/GSE22593/GSM560575.CEL	Estrogen	MDA-MB-231ER+ breast cancer cells	control	treated with estradiol	2 h	2 replicates each, part of time series
ARR02133	GSE22593	GSE22593b	GSM560576	GPL96	linear	raw	CELS/GSE22593/GSM560576.CEL	Estrogen	MDA-MB-231ER+ breast cancer cells	control	treated with estradiol	2 h	2 replicates each, part of time series
ARR02134	GSE22593	GSE22593b	GSM560579	GPL96	linear	raw	CELS/GSE22593/GSM560579.CEL	Estrogen	MDA-MB-231ER+ breast cancer cells	activating	treated with estradiol	2 h	2 replicates each, part of time series
ARR02135	GSE22593	GSE22593b	GSM560580	GPL96	linear	raw	CELS/GSE22593/GSM560580.CEL	Estrogen	MDA-MB-231ER+ breast cancer cells	activating	treated with estradiol	2 h	2 replicates each, part of time series
ARR02136	GSE3013	GSE3013d	GSM64885	GPL91	log	raw	NA	Estrogen	endometrial epithelial cells	control	treated with tamoxifen	3 h	2 replicates each on different platforms, different treatments, different tumor stages
ARR02137	GSE3013	GSE3013d	GSM65280	GPL91	log	raw	NA	Estrogen	endometrial epithelial cells	unknown	treated with tamoxifen	3 h	2 replicates each on different platforms, different treatments, different tumor stages
ARR02138	GSE22012	GSE22012	GSM547196	GPL6480	linear	raw	NA	Estrogen	MCF-7 breast cancer cells	control	treated with estradiol	1 h	4 replicates each
ARR02139	GSE22012	GSE22012	GSM547197	GPL6480	linear	raw	NA	Estrogen	MCF-7 breast cancer cells	control	treated with estradiol	1 h	4 replicates each
ARR02140	GSE22012	GSE22012	GSM547198	GPL6480	linear	raw	NA	Estrogen	MCF-7 breast cancer cells	control	treated with estradiol	1 h	4 replicates each
ARR02141	GSE22012	GSE22012	GSM547199	GPL6480	linear	raw	NA	Estrogen	MCF-7 breast cancer cells	control	treated with estradiol	1 h	4 replicates each
ARR02142	GSE22012	GSE22012	GSM547161	GPL6480	linear	raw	NA	Estrogen	MCF-7 breast cancer cells	activating	treated with estradiol	1 h	4 replicates each
ARR02143	GSE22012	GSE22012	GSM547162	GPL6480	linear	raw	NA	Estrogen	MCF-7 breast cancer cells	activating	treated with estradiol	1 h	4 replicates each
ARR02144	GSE22012	GSE22012	GSM547163	GPL6480	linear	raw	NA	Estrogen	MCF-7 breast cancer cells	activating	treated with estradiol	1 h	4 replicates each
ARR02145	GSE22012	GSE22012	GSM547176	GPL6480	linear	raw	NA	Estrogen	MCF-7 breast cancer cells	activating	treated with estradiol	1 h	4 replicates each
ARR02146	GSE21618	GSE21618f	GSM539717	GPL10371	log	raw	NA	Estrogen	MCF-7 breast cancer cells	control	treated with tamoxifen	2 h	1 replicate each, different treatments, part of time series
ARR02147	GSE21618	GSE21618f	GSM539719	GPL10371	log	raw	NA	Estrogen	MCF-7 breast cancer cells	unknown	treated with tamoxifen	2 h	1 replicate each, different treatments, part of time series
ARR02148	GSE35287	GSE35287a	GSM865133	GPL6244	log	normalized	CELS/GSE35287/GSM865133.CEL	Estrogen	endometrial fibroblasts	control	treated with E2	6 h	1 replicate each, 4 donors
ARR02149	GSE35287	GSE35287a	GSM865134	GPL6244	log	normalized	CELS/GSE35287/GSM865134.CEL	Estrogen	endometrial fibroblasts	activating	treated with E2	6 h	1 replicate each, 4 donors
ARR02150	GSE22593	GSE22593a	GSM560575	GPL96	linear	raw	CELS/GSE22593/GSM560575.CEL	Estrogen	MDA-MB-231ER+ breast cancer cells	control	treated with estradiol	1 h	2 replicates each, part of time series
ARR02151	GSE22593	GSE22593a	GSM560576	GPL96	linear	raw	CELS/GSE22593/GSM560576.CEL	Estrogen	MDA-MB-231ER+ breast cancer cells	control	treated with estradiol	1 h	2 replicates each, part of time series
ARR02152	GSE22593	GSE22593a	GSM560577	GPL96	linear	raw	CELS/GSE22593/GSM560577.CEL	Estrogen	MDA-MB-231ER+ breast cancer cells	activating	treated with estradiol	1 h	2 replicates each, part of time series
ARR02153	GSE22593	GSE22593a	GSM560578	GPL96	linear	raw	CELS/GSE22593/GSM560578.CEL	Estrogen	MDA-MB-231ER+ breast cancer cells	activating	treated with estradiol	1 h	2 replicates each, part of time series
ARR02154	GSE3834	GSE3834g	GSM87509	GPL570	linear	raw	NA	Estrogen	BT-474 cells	control	treated with 10 nM estradiol	2 h	2 replicates each, different cell lines, part of time series
ARR02155	GSE3834	GSE3834g	GSM87510	GPL570	linear	raw	NA	Estrogen	BT-474 cells	control	treated with 10 nM estradiol	2 h	2 replicates each, different cell lines, part of time series
ARR02156	GSE3834	GSE3834g	GSM87511	GPL570	linear	raw	NA	Estrogen	BT-474 cells	activating	treated with 10 nM estradiol	2 h	2 replicates each, different cell lines, part of time series
ARR02157	GSE3834	GSE3834g	GSM87512	GPL570	linear	raw	NA	Estrogen	BT-474 cells	activating	treated with 10 nM estradiol	2 h	2 replicates each, different cell lines, part of time series
ARR02158	GSE9120	GSE9120a	GSM230880	GPL571	linear	raw	CELS/GSE9120/GSM230880.CEL	IL1	Cultured epidermal keratinocytes	control	treated with 25 ng/ml human recombinant IL-1	1 h	none
ARR02159	GSE9120	GSE9120a	GSM230879	GPL571	linear	raw	CELS/GSE9120/GSM230879.CEL	IL1	Cultured epidermal keratinocytes	activating	treated with 25 ng/ml human recombinant IL-1	1 h	none
ARR02160	GSE9120	GSE9120b	GSM230881	GPL571	linear	raw	CELS/GSE9120/GSM230881.CEL	IL1	Cultured epidermal keratinocytes	control	treated with 25 ng/ml human recombinant IL-1	4 h	comment
ARR02161	GSE9120	GSE9120b	GSM230882	GPL571	linear	raw	CELS/GSE9120/GSM230882.CEL	IL1	Cultured epidermal keratinocytes	activating	treated with 25 ng/ml human recombinant IL-1	4 h	comment
ARR02162	GSE32390	GSE32390b	GSM801680	GPL10558	log	normalized	NA	IL1	skin fibroblasts	control	treated with 20 ng/ml IL-1b	4 h	1 replicate each, 3 donors
ARR02163	GSE32390	GSE32390b	GSM801678	GPL10558	log	normalized	NA	IL1	skin fibroblasts	activating	treated with 20 ng/ml IL-1b	4 h	1 replicate each, 3 donors
ARR02164	GSE973	GSE973a	GSM15389	GPL96	linear	raw	CELS/GSE973/GSM15389.CEL	IL1	HUVEC	control	treated with 100 U/ml human IL-1	0.5 h	time series 3 time points
ARR02165	GSE973	GSE973a	GSM15390	GPL96	linear	raw	CELS/GSE973/GSM15390.CEL	IL1	HUVEC	activating	treated with 100 U/ml human IL-1	0.5 h	time series 3 time points
ARR02166	GSE32390	GSE32390a	GSM801681	GPL10558	log	normalized	NA	IL1	skin fibroblasts	control	treated with 20 ng/ml IL-1b	4 h	1 replicate each, 3 donors
